Date,Open,High,Low,Close,Adj Close,Volume
2022-02-09,172.07000732421875,172.24000549316406,171.25,171.49000549316406,155.95318603515625,5387500
2022-02-10,171.2100067138672,171.22000122070312,169.3000030517578,169.4199981689453,154.07069396972656,10355300
2022-02-11,169.1199951171875,170.14999389648438,167.5399932861328,167.7100067138672,152.515625,13125300
2022-02-14,167.7100067138672,167.97000122070312,163.80999755859375,165.60000610351562,150.5967559814453,8967600
2022-02-15,166.1300048828125,168.10000610351562,166.00999450683594,167.30999755859375,152.15187072753906,6631400
2022-02-16,166.49000549316406,167.83999633789062,165.7100067138672,167.2100067138672,152.06097412109375,8482400
2022-02-17,167.2100067138672,167.4499969482422,164.9199981689453,166.19000244140625,151.13336181640625,6227600
2022-02-18,164.97999572753906,165.36000061035156,162.94000244140625,163.36000061035156,149.5133819580078,6423200
2022-02-22,163.57000732421875,163.74000549316406,160.44000244140625,161.13999938964844,147.48153686523438,6868900
2022-02-23,161.50999450683594,162.63999938964844,160.85000610351562,161.22000122070312,147.5547637939453,8016900
2022-02-24,159.77999877929688,160.1300048828125,155.72000122070312,158.13999938964844,144.73583984375,12883400
2022-02-25,160.0,166.99000549316406,159.6999969482422,166.0,151.9296112060547,11340400
2022-02-28,162.8699951171875,165.17999267578125,162.3800048828125,164.57000732421875,150.62081909179688,9373500
2022-03-01,163.0399932861328,164.75,162.41000366210938,164.0,150.09910583496094,8737800
2022-03-02,164.41000366210938,167.6300048828125,164.0399932861328,166.0399932861328,151.96621704101562,6793300
2022-03-03,166.6999969482422,169.33999633789062,166.32000732421875,168.47999572753906,154.19940185546875,7333700
2022-03-04,167.63999938964844,169.86000061035156,166.85000610351562,169.47999572753906,155.1146240234375,6302500
2022-03-07,168.3000030517578,173.1199951171875,167.36000061035156,172.2100067138672,157.61325073242188,11663400
2022-03-08,172.0399932861328,173.1199951171875,168.50999450683594,168.72000122070312,154.41908264160156,11100300
2022-03-09,170.00999450683594,170.22999572753906,167.88999938964844,169.36000061035156,155.00479125976562,7248200
2022-03-10,168.55999755859375,170.14999389648438,168.0800018310547,169.66000366210938,155.27938842773438,6171400
2022-03-11,169.1300048828125,171.4600067138672,169.02000427246094,169.35000610351562,154.9956512451172,5188000
2022-03-14,170.67999267578125,174.1199951171875,170.35000610351562,171.69000244140625,157.13731384277344,7729500
2022-03-15,173.3300018310547,176.52000427246094,172.5500030517578,176.13999938964844,161.2101287841797,10554400
2022-03-16,175.4600067138672,176.9499969482422,172.55999755859375,174.52000427246094,159.7274169921875,9603300
2022-03-17,175.2100067138672,176.83999633789062,174.1999969482422,176.8000030517578,161.81417846679688,7472100
2022-03-18,177.0,177.0,173.66000366210938,174.83999633789062,160.02029418945312,13809500
2022-03-21,174.66000366210938,177.16000366210938,174.32000732421875,175.8300018310547,160.92640686035156,7574900
2022-03-22,175.8300018310547,176.3699951171875,173.91000366210938,175.0,160.16673278808594,8442100
2022-03-23,175.22999572753906,175.5399932861328,174.08999633789062,174.33999633789062,159.5626983642578,5254200
2022-03-24,175.0,175.5399932861328,174.07000732421875,175.24000549316406,160.38641357421875,5012300
2022-03-25,175.69000244140625,177.6999969482422,175.22000122070312,176.9199981689453,161.9239959716797,4809500
2022-03-28,176.64999389648438,178.17999267578125,176.35000610351562,177.8300018310547,162.75686645507812,5604200
2022-03-29,178.6199951171875,179.39999389648438,176.8000030517578,177.74000549316406,162.67454528808594,5933400
2022-03-30,178.44000244140625,179.86000061035156,177.67999267578125,179.58999633789062,164.36769104003906,6277600
2022-03-31,179.58999633789062,180.2100067138672,176.97999572753906,177.22999572753906,162.2077178955078,11490400
2022-04-01,177.0500030517578,178.42999267578125,175.60000610351562,178.19000244140625,163.08633422851562,6525600
2022-04-04,178.19000244140625,178.19000244140625,175.52000427246094,176.47000122070312,161.51214599609375,6860600
2022-04-05,176.47000122070312,179.64999389648438,176.2899932861328,177.61000061035156,162.55551147460938,7446100
2022-04-06,179.38999938964844,182.60000610351562,178.6199951171875,182.22999572753906,166.78395080566406,10330900
2022-04-07,181.6699981689453,182.9499969482422,180.22999572753906,181.75999450683594,166.35372924804688,7385200
