Date,Dividends
2021-02-09 00:00:00-05:00,0.87
2021-05-12 00:00:00-04:00,0.87
2021-08-12 00:00:00-04:00,0.87
2021-11-10 00:00:00-05:00,0.88
2022-02-09 00:00:00-05:00,0.88
2022-05-12 00:00:00-04:00,0.88
2022-08-11 00:00:00-04:00,0.88
2022-11-14 00:00:00-05:00,0.91
2023-02-13 00:00:00-05:00,0.91
2023-05-15 00:00:00-04:00,0.91
2023-08-15 00:00:00-04:00,0.91
2023-11-14 00:00:00-05:00,0.95
