Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-04 00:00:00-05:00,45.16638510075089,45.311936721712456,44.76803806390186,45.08211898803711,19129800,0.0,0.0
2021-01-05 00:00:00-05:00,45.089771863140584,45.2659632797312,44.7833502294375,44.87527847290039,16220000,0.0,0.0
2021-01-06 00:00:00-05:00,45.05147377026709,45.6106908160314,44.84463958803861,45.4191780090332,22678500,0.0,0.0
2021-01-07 00:00:00-05:00,45.11567419043672,45.49505609883159,44.968567341768576,45.316978454589844,19079900,0.628,0.0
2021-01-08 00:00:00-05:00,45.08470633924068,45.18535995465951,44.41884895861088,44.75177764892578,28411600,0.0,0.0
2021-01-11 00:00:00-05:00,44.71305921066172,44.945334252217414,44.35690395004048,44.488525390625,15688000,0.0,0.0
2021-01-12 00:00:00-05:00,44.34141574439,44.48078135120194,43.89234813276548,44.33367156982422,22699300,0.0,0.0
2021-01-13 00:00:00-05:00,44.30270559484401,44.32593221244347,44.039459765746514,44.17882537841797,16985400,0.0,0.0
2021-01-14 00:00:00-05:00,44.047198718429335,44.46529553490943,43.869121101084964,44.16333770751953,18341100,0.0,0.0
2021-01-15 00:00:00-05:00,43.962033120818695,44.51949557576897,43.90783571031379,44.42658615112305,15785300,0.0,0.0
2021-01-19 00:00:00-05:00,44.473039388231584,44.58143716278254,44.116884132461955,44.17108154296875,18821300,0.0,0.0
2021-01-20 00:00:00-05:00,44.140108555200655,44.434325164418894,43.869121516142556,44.33367156982422,19923100,0.0,0.0
2021-01-21 00:00:00-05:00,44.27947001400133,44.52723041322682,44.171075208532294,44.34141159057617,13601500,0.0,0.0
2021-01-22 00:00:00-05:00,44.263998822321746,44.66661033862857,43.94655552436376,44.49627685546875,16364500,0.0,0.0
2021-01-25 00:00:00-05:00,44.496270553081395,45.386658724392746,44.27173672806214,45.231807708740234,22444300,0.0,0.0
2021-01-26 00:00:00-05:00,44.12462971823532,44.3491605888551,43.67556206992086,43.799442291259766,37892700,0.0,0.0
2021-01-27 00:00:00-05:00,43.85364405647109,44.10140452374195,42.63032711851342,42.68452453613281,37239000,0.0,0.0
2021-01-28 00:00:00-05:00,42.583865986658,43.61362270912422,42.583865986658,42.870338439941406,24000800,0.0,0.0
2021-01-29 00:00:00-05:00,42.58386759997503,42.7929160317085,42.181256133696216,42.39030456542969,26231200,0.0,0.0
2021-02-01 00:00:00-05:00,42.792912370552465,42.792912370552465,41.979948285722834,42.02640151977539,20541100,0.0,0.0
2021-02-02 00:00:00-05:00,42.14254559618325,42.71549054455982,41.94123837921166,42.19674301147461,18974500,0.0,0.0
2021-02-03 00:00:00-05:00,42.04963919548536,42.506448124122265,42.00318299894102,42.42127990722656,13909300,0.0,0.0
2021-02-04 00:00:00-05:00,42.3980479027054,42.87034220312716,42.26642645034533,42.692264556884766,14761700,0.0,0.0
2021-02-05 00:00:00-05:00,42.73871365858326,43.110354287357715,42.71548408872805,42.83162307739258,12069500,0.0,0.0
2021-02-08 00:00:00-05:00,42.870334266970694,42.95550246321978,42.421269623389776,42.62257385253906,17887700,0.0,0.0
2021-02-09 00:00:00-05:00,42.59935151603448,42.81614116205574,42.336105680064065,42.583866119384766,19605600,0.0,0.0
