Date,Dividends
2021-03-12 00:00:00-05:00,0.42
2021-06-14 00:00:00-04:00,0.42
2021-09-14 00:00:00-04:00,0.42
2021-11-30 00:00:00-05:00,0.42
2022-03-14 00:00:00-04:00,0.44
2022-06-14 00:00:00-04:00,0.44
2022-09-15 00:00:00-04:00,0.44
2022-11-30 00:00:00-05:00,0.44
2023-03-16 00:00:00-04:00,0.46
2023-06-15 00:00:00-04:00,0.46
2023-09-14 00:00:00-04:00,0.46
2023-11-30 00:00:00-05:00,0.46
