Date,Close,High,Low,Open,Volume,Adj Close
,AKBNK.IS,AKBNK.IS,AKBNK.IS,AKBNK.IS,AKBNK.IS,
2021-01-04,5.7013702392578125,5.7415208876017605,5.588948959961704,5.605009142718291,110774945,5.7013702392578125
2021-01-05,5.6290998458862305,5.797731580495148,5.596979096112415,5.669250113019791,154456394,5.6290998458862305
2021-01-06,5.90212345123291,5.90212345123291,5.7415216036380725,5.757581788397556,171196874,5.90212345123291
2021-01-07,6.046665191650391,6.102875644017765,5.958333988480959,5.9984842568998,150589737,6.046665191650391
2021-01-08,6.03863525390625,6.1269664621322155,5.99848460028399,6.110906277264314,113522210,6.03863525390625
2021-01-11,5.8700032234191895,6.006514988622778,5.78970229768326,5.9984847045966765,88420008,5.8700032234191895
2021-01-12,5.845912933349609,5.958334225460658,5.81379218127002,5.942274040873365,62649493,5.845912933349609
2021-01-13,5.821822643280029,5.894093667588283,5.7575819029638104,5.894093667588283,75591224,5.821822643280029
2021-01-14,5.717431545257568,5.845913415456695,5.677281271930682,5.837883131048296,75387321,5.717431545257568
2021-01-15,5.556829452514648,5.677281033241242,5.492588711568471,5.661220848004698,96536730,5.556829452514648
2021-01-18,5.613039970397949,5.613039970397949,5.452438116286929,5.540769327500502,85218058,5.613039970397949
2021-01-19,5.637130260467529,5.733491369865775,5.613039791665463,5.693341099069012,71436145,5.637130260467529
2021-01-20,5.556829452514648,5.653190563933915,5.500618612734233,5.653190563933915,83662348,5.556829452514648
2021-01-21,5.556829452514648,5.693341218477786,5.540769267278105,5.572889637751193,163922464,5.556829452514648
2021-01-22,5.39622688293457,5.548798824682042,5.340016429541551,5.532738640440466,123368888,5.39622688293457
2021-01-25,5.267745494842529,5.460468091786952,5.251685310339244,5.444407907283667,81413839,5.267745494842529
2021-01-26,5.307896137237549,5.364106591437303,5.139264008828285,5.243655399349258,117514579,5.307896137237549
2021-01-27,5.091084003448486,5.307896708613057,5.091084003448486,5.283806237859197,101548005,5.091084003448486
2021-01-28,5.227595806121826,5.227595806121826,5.018813001466403,5.042903472351661,132387448,5.227595806121826
2021-01-29,5.123204231262207,5.235625531495678,5.107144045514568,5.155324602757484,93537460,5.123204231262207
2021-02-01,5.2115349769592285,5.251685632130127,5.123204148231293,5.179414605984521,69527172,5.2115349769592285
2021-02-02,5.259716033935547,5.299866307099195,5.203505192020399,5.259716033935547,65542662,5.259716033935547
2021-02-03,5.436378002166748,5.436378002166748,5.299866232929698,5.307896517193067,109681284,5.436378002166748
2021-02-04,5.36410665512085,5.444407961339564,5.348046470458108,5.436377677555691,76222268,5.36410665512085
2021-02-05,5.307896137237549,5.444407896702668,5.291835952765476,5.412287144853521,63983693,5.307896137237549
2021-02-08,5.356076717376709,5.404257271033313,5.2677455108871,5.356076717376709,66765769,5.356076717376709
