Date,Dividends
2021-01-08 00:00:00+03:00,2.0
2021-05-20 00:00:00+03:00,2.0
2021-11-17 00:00:00+03:00,2.0
2022-06-15 00:00:00+03:00,1.5
2022-12-14 00:00:00+03:00,1.5
2023-06-14 00:00:00+03:00,2.0
2023-12-20 00:00:00+03:00,3.0
