Date,Dividends
2021-03-24 00:00:00+03:00,6.42
2021-11-19 00:00:00+03:00,3.72
2022-03-24 00:00:00+03:00,13.0
2022-11-30 00:00:00+03:00,5.7
2023-03-13 00:00:00+03:00,14.25
2023-10-30 00:00:00+03:00,29.76
