Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-04 00:00:00+03:00,9.458664888212645,9.754504683579224,9.44222895217133,9.655891418457031,13952289,0.0,0.0
2021-01-05 00:00:00+03:00,9.590149881885969,9.787376425295937,9.392923338476,9.50797176361084,17570979,0.0,0.0
2021-01-06 00:00:00+03:00,9.557278964133076,9.59015005529578,9.327181325994136,9.466883659362793,13511585,0.0,0.0
2021-01-07 00:00:00+03:00,9.499754577541294,9.606585034093301,9.409358490708433,9.549060821533203,14544398,0.0,0.0
2021-01-08 00:00:00+03:00,9.573713304146475,9.62302032855402,9.483318007059301,9.614802360534668,10117520,0.0,0.0
2021-01-11 00:00:00+03:00,9.581931272165827,9.64767344890351,9.491535975078653,9.614802360534668,18223953,0.0,0.0
2021-01-12 00:00:00+03:00,9.705198441330406,9.738069529699247,9.540842215777632,9.614802360534668,8957556,0.0,0.0
2021-01-13 00:00:00+03:00,9.639456923543332,9.721635048618651,9.516190519639038,9.598368644714355,15835039,0.0,0.0
2021-01-14 00:00:00+03:00,9.598367374597887,9.655891584313434,9.384704904642168,9.450447082519531,18314619,0.0,0.0
2021-01-15 00:00:00+03:00,9.409358194137377,9.409358194137377,9.12173635669374,9.203913688659668,11773615,0.0,0.0
2021-01-18 00:00:00+03:00,9.253219609485482,9.327179748016107,9.014904042947084,9.29430866241455,16064658,0.0,0.0
2021-01-19 00:00:00+03:00,9.392923360346023,9.409358513814144,9.187478847888471,9.228567123413086,12807523,0.0,0.0
2021-01-20 00:00:00+03:00,9.261438360769537,9.392922714305563,9.121736039210367,9.376486778259277,12968869,0.0,0.0
2021-01-21 00:00:00+03:00,9.409358353255767,9.524407560403937,9.253220871284103,9.277873992919922,13692787,0.0,0.0
2021-01-22 00:00:00+03:00,9.269656199830175,9.277874168433781,9.014905442787388,9.113518714904785,15754558,0.0,0.0
2021-01-25 00:00:00+03:00,9.195696367257444,9.228567459097977,9.006687785101533,9.09708309173584,9062304,0.0,0.0
2021-01-26 00:00:00+03:00,9.01490433851899,9.302526151035737,8.949162165160391,9.195694923400879,16585835,0.0,0.0
2021-01-27 00:00:00+03:00,9.162824319517828,9.203913375959099,8.82589546737483,8.858766555786133,15452401,0.0,0.0
2021-01-28 00:00:00+03:00,8.784806578093482,8.809460482652508,8.645105037468587,8.776589393615723,22843994,0.0,0.0
2021-01-29 00:00:00+03:00,8.727282366090613,8.82589563317706,8.579362073606653,8.653322219848633,22240050,0.0,0.0
2021-02-01 00:00:00+03:00,8.727282988997622,8.875203292039346,8.604016592268609,8.825896263122559,15086100,0.0,0.0
2021-02-02 00:00:00+03:00,8.883420307520243,8.973815603173852,8.784806260269054,8.949162483215332,11019659,0.0,0.0
2021-02-03 00:00:00+03:00,8.982033878223294,9.253220558166504,8.916291700280006,9.253220558166504,11646568,0.0,0.0
2021-02-04 00:00:00+03:00,9.253220556591188,9.294309613725893,9.121736200726996,9.171042442321777,9338236,0.0,0.0
2021-02-05 00:00:00+03:00,9.22856601008018,9.310744118632693,9.113517598556891,9.195694923400879,12135593,0.0,0.0
2021-02-08 00:00:00+03:00,9.245002918586973,9.286091977189082,9.023122472360754,9.121736526489258,14492620,0.0,0.0
2021-02-09 00:00:00+03:00,9.121736511550402,9.327181020515875,9.080647453015587,9.236784934997559,13711256,0.0,0.0
2021-02-10 00:00:00+03:00,9.32718101928989,9.32718101928989,9.138171663538024,9.318963050842285,10987466,0.0,0.0
2021-02-11 00:00:00+03:00,9.318961781438427,9.483317209459425,9.302525846782077,9.409357070922852,14589596,0.0,0.0
2021-02-12 00:00:00+03:00,9.376486945883025,9.42579397119478,9.212131501024803,9.253220558166504,9077305,0.0,0.0
2021-02-15 00:00:00+03:00,9.318962894117362,9.40114022608554,9.261438683368779,9.327180862426758,7570429,0.0,0.0
2021-02-16 00:00:00+03:00,9.36005179165799,9.434011154050161,9.047776054626242,9.171042442321777,19797012,0.0,0.0
2021-02-17 00:00:00+03:00,9.179260738994172,9.19569589221108,8.916292017854767,9.080647468566895,16923029,0.0,0.0
2021-02-18 00:00:00+03:00,9.121736211079156,9.179260420907879,8.90807374070307,9.014904975891113,19954093,0.0,0.0
2021-02-19 00:00:00+03:00,9.031340908054771,9.121736998397727,8.940945601420465,9.09708309173584,11016052,0.0,0.0
2021-02-22 00:00:00+03:00,9.154606814111023,9.335397402177922,9.088864639594235,9.269655227661133,23476993,0.0,0.0
2021-02-23 00:00:00+03:00,9.269655554073523,9.417575843799284,9.080646991609331,9.261438369750977,35828402,0.0,0.0
2021-02-24 00:00:00+03:00,9.203913688574184,9.475100373105555,8.998469183098383,9.162824630737305,42906490,0.0,0.0
2021-02-25 00:00:00+03:00,9.277873031305633,9.343615204659644,8.949162164535581,9.039557456970215,19502229,0.0,0.0
2021-02-26 00:00:00+03:00,8.825895632450266,8.9162917150535,8.61223316192627,8.61223316192627,28472001,0.0,0.0
2021-03-01 00:00:00+03:00,8.727282988997622,8.834114231893462,8.62045174610178,8.825896263122559,38925800,0.0,0.0
2021-03-02 00:00:00+03:00,8.834112800454331,8.908072939991031,8.661539402771535,8.768370628356934,19945826,0.0,0.0
2021-03-03 00:00:00+03:00,8.82589612529958,8.924509397884597,8.653322702348644,8.677976608276367,20694347,0.0,0.0
2021-03-04 00:00:00+03:00,8.661540190132689,8.809460482652508,8.612233164723222,8.776589393615723,19631651,0.0,0.0
2021-03-05 00:00:00+03:00,8.73550047936093,9.154607459220616,8.71906454271925,8.965598106384277,28578799,0.0,0.0
2021-03-08 00:00:00+03:00,8.982034375116793,9.014905465906892,8.743718770961413,8.834114074707031,15537268,0.0,0.0
2021-03-09 00:00:00+03:00,8.899856717604518,9.014905933187666,8.727283286084125,8.973816871643066,24894176,0.0,0.0
2021-03-10 00:00:00+03:00,8.95738013803658,9.006687164252876,8.825895779737918,8.924509048461914,12527309,0.0,0.0
2021-03-11 00:00:00+03:00,8.973816409552619,9.006687500353928,8.751935958862305,8.751935958862305,15637434,0.0,0.0
2021-03-12 00:00:00+03:00,8.760153943576237,8.760153943576237,8.645105517414695,8.677976608276367,12130170,0.0,0.0
2021-03-15 00:00:00+03:00,8.677974999930925,8.677974999930925,8.571143778503057,8.579360961914062,14753927,0.0,0.0
2021-03-16 00:00:00+03:00,8.604016147353432,8.620451300336738,8.55470912098632,8.571145057678223,14095031,0.0,0.0
2021-03-17 00:00:00+03:00,8.587579729828024,8.776589072658963,8.390353202819824,8.390353202819824,27663146,0.0,0.0
2021-03-18 00:00:00+03:00,8.423224916489431,8.702629575698069,8.39035382621245,8.56292724609375,25293763,0.0,0.0
2021-03-19 00:00:00+03:00,8.530056014300673,8.530056014300673,8.209562301635742,8.209562301635742,17469577,0.0,0.0
2021-03-22 00:00:00+03:00,7.67540694908146,7.67540694908146,7.396002292633057,7.396002292633057,9047388,0.0,0.0
2021-03-23 00:00:00+03:00,6.722144118666227,7.182339348006127,6.656401943046242,6.935805797576904,77882418,0.0,0.0
2021-03-24 00:00:00+03:00,7.017984068993454,7.338477770230799,7.0097661009264165,7.190557479858398,36637028,0.0,0.0
2021-03-25 00:00:00+03:00,7.231646688429378,7.45352634494133,7.206993567418847,7.2809529304504395,44331666,0.0,0.0
2021-03-26 00:00:00+03:00,7.37134852677614,7.37134852677614,6.96867673042237,7.141250133514404,25597337,0.0,0.0
2021-03-29 00:00:00+03:00,7.182339190528063,7.2069930936264175,7.083725929260253,7.083725929260254,18117400,0.0,0.0
2021-03-30 00:00:00+03:00,7.116597179138927,7.17412138693386,6.9440237720455755,7.059072971343994,25123653,0.0,0.0
2021-03-31 00:00:00+03:00,7.0755089217087725,7.124815950887919,7.026202676238268,7.067291736602783,18144011,0.0,0.0
2021-04-01 00:00:00+03:00,7.116597327924853,7.4124379083891645,7.091944207455684,7.387784004211426,28525249,0.0,0.0
2021-04-02 00:00:00+03:00,7.486398519187048,7.5932297706604,7.437092270020086,7.5932297706604,21431297,0.0,0.0
2021-04-05 00:00:00+03:00,7.610311757780405,7.729890464528857,7.550522811687828,7.567605018615723,17531780,0.35,0.0
2021-04-06 00:00:00+03:00,7.593229566047554,7.644477001497087,7.396778891322208,7.465109348297119,23280584,0.0,0.0
2021-04-07 00:00:00+03:00,7.473650696467889,7.4907337176216195,7.27720084057968,7.4138617515563965,25402580,0.0,0.0
2021-04-08 00:00:00+03:00,7.448027237899581,7.465109445083131,7.354072247418465,7.388237476348877,18172469,0.0,0.0
2021-04-09 00:00:00+03:00,7.388237411381531,7.388237411381531,7.166163832568279,7.260118007659912,19571735,0.0,0.0
2021-04-12 00:00:00+03:00,7.260117557639997,7.319906500395615,7.072208404541016,7.072208404541016,14500590,0.0,0.0
2021-04-13 00:00:00+03:00,7.106373696813495,7.123456717509326,6.892840825495173,7.0636677742004395,21680567,0.0,0.0
2021-04-14 00:00:00+03:00,7.140539148235488,7.225952625274657,7.114915430949052,7.225952625274658,18966567,0.0,0.0
2021-04-15 00:00:00+03:00,7.294282368905157,7.294282368905157,7.072208001936124,7.08074951171875,28356457,0.0,0.0
2021-04-16 00:00:00+03:00,7.0807500817130125,7.114915309030581,6.9867959102305175,7.003878116607666,20025591,0.0,0.0
2021-04-19 00:00:00+03:00,7.0380431300142465,7.04658464022485,6.7561798095703125,6.7561798095703125,22314878,0.0,0.0
2021-04-20 00:00:00+03:00,6.773262418445007,6.875758504499592,6.747638702392578,6.747638702392578,17654077,0.0,0.0
2021-04-21 00:00:00+03:00,6.78180394160343,6.790345044543345,6.593894789545806,6.653684139251709,22424472,0.0,0.0
2021-04-22 00:00:00+03:00,6.63660190662111,6.739097591466757,6.5768125534869935,6.730556488037109,18463029,0.0,0.0
2021-04-26 00:00:00+03:00,6.713474003341302,6.901382762514795,6.713474003341302,6.850135326385498,24223303,0.0,0.0
2021-04-27 00:00:00+03:00,6.901382592986509,7.01241978795684,6.875758875551291,6.918465614318848,25305463,0.0,0.0
2021-04-28 00:00:00+03:00,6.935547591475901,6.969712818446196,6.841593420948407,6.875758647918701,15102587,0.0,0.0
2021-04-29 00:00:00+03:00,6.952630776414662,7.0124197213836545,6.901382527467468,6.927006244659424,21367145,0.0,0.0
2021-04-30 00:00:00+03:00,6.935547268861788,6.969712494242852,6.892840533494652,6.909923553466797,18103231,0.0,0.0
2021-05-03 00:00:00+03:00,6.918465211883758,7.046584606170654,6.901382191545109,7.046584606170654,21513791,0.0,0.0
2021-05-04 00:00:00+03:00,7.072208645414538,7.131998404769798,6.96117145182709,7.012419700622559,37883769,0.0,0.0
2021-05-05 00:00:00+03:00,7.038044020727309,7.1661642464111175,7.029502509435718,7.1319990158081055,29865140,0.0,0.0
2021-05-06 00:00:00+03:00,7.18324603960162,7.277201029256557,7.149080810971635,7.260118007659912,32302926,0.0,0.0
2021-05-07 00:00:00+03:00,7.311366068323859,7.516357434788933,7.294283047170128,7.4138617515563965,33351252,0.0,0.0
2021-05-10 00:00:00+03:00,7.473650785639784,7.516357524470384,7.396778818657362,7.456567764282227,14905125,0.0,0.0
2021-05-11 00:00:00+03:00,7.396778501530712,7.405320011843285,7.25157608447,7.37115478515625,19250269,0.0,0.0
2021-05-12 00:00:00+03:00,7.345530861371623,7.345530861371623,7.123456486894813,7.140538692474365,20333609,0.0,0.0
2021-05-17 00:00:00+03:00,7.20032867956572,7.268659133204033,7.149080432055356,7.183245658874512,29314179,0.0,0.0
2021-05-18 00:00:00+03:00,7.251575780669079,7.294282515879511,7.191786840112408,7.200328350067139,29456174,0.0,0.0
2021-05-20 00:00:00+03:00,7.19178756604562,7.200329076862524,7.072208858298878,7.157622337341309,36791328,0.0,0.0
2021-05-21 00:00:00+03:00,7.234494369800443,7.371155285831073,7.200329140792786,7.285741806030273,30049780,0.0,0.0
2021-05-24 00:00:00+03:00,7.30282474708822,7.311366257886542,7.191787550399942,7.260118007659912,19979023,0.0,0.0
2021-05-25 00:00:00+03:00,7.319906652685575,7.379696411248366,7.089291572570801,7.089291572570801,33770242,0.0,0.0
2021-05-26 00:00:00+03:00,7.131998054459136,7.277200468590393,7.038043072042887,7.234493732452393,36478051,0.0,0.0
2021-05-27 00:00:00+03:00,7.21741049028537,7.354071390074981,7.208868980407715,7.208868980407715,105260642,0.0,0.0
2021-05-28 00:00:00+03:00,7.217410857782966,7.448026748842893,7.114915177721861,7.37115478515625,46349805,0.0,0.0
2021-05-31 00:00:00+03:00,7.388237365774693,7.567605018615723,7.371155158846799,7.567605018615723,28504050,0.0,0.0
2021-06-01 00:00:00+03:00,7.576146413706561,7.798220802322165,7.576146413706561,7.7298903465271,34427963,0.0,0.0
2021-06-02 00:00:00+03:00,7.635935122386765,7.849467993773638,7.627394426599367,7.789679050445557,34637392,0.0,0.0
2021-06-03 00:00:00+03:00,7.789679488108617,7.977588653564453,7.550522886796021,7.977588653564453,52667723,0.0,0.0
2021-06-04 00:00:00+03:00,7.99467088417965,8.080084363609913,7.8921751976013175,7.892175197601318,37638169,0.0,0.0
2021-06-07 00:00:00+03:00,7.926339927850059,8.131332102674886,7.900716211458176,8.097166061401367,25693832,0.0,0.0
2021-06-08 00:00:00+03:00,8.097165747401599,8.122790277363045,7.99467007124549,8.02883529663086,19497919,0.0,0.0
2021-06-09 00:00:00+03:00,8.165496914052495,8.191120629141043,8.080083444339712,8.088624954223633,23128424,0.0,0.0
2021-06-10 00:00:00+03:00,8.105708026153055,8.199663015796151,8.037377568901697,8.18257999420166,19523473,0.0,0.0
2021-06-11 00:00:00+03:00,8.199662139024964,8.20820283434567,8.088624954223633,8.088624954223633,12566026,0.0,0.0
2021-06-14 00:00:00+03:00,8.131332102674886,8.165497329385149,8.071542345009485,8.097166061401367,17336998,0.0,0.0
2021-06-15 00:00:00+03:00,8.097166856148727,8.114249878462207,7.849468734546624,8.045919418334961,24904589,0.0,0.0
2021-06-16 00:00:00+03:00,8.045918723653568,8.071542440348109,7.900716304779053,7.900716304779053,13616093,0.0,0.0
2021-06-17 00:00:00+03:00,7.858009822035919,7.943423299871547,7.738431930541992,7.738431930541992,22820565,0.0,0.0
2021-06-18 00:00:00+03:00,7.79822081006137,7.858009755300567,7.67864210501969,7.746972560882568,27919922,0.0,0.0
2021-06-21 00:00:00+03:00,7.746972519500856,7.934881679401667,7.661559857410148,7.917799472808838,21251909,0.0,0.0
2021-06-22 00:00:00+03:00,7.917798833920741,8.037376714111637,7.840926874047613,7.986129283905029,34709391,0.0,0.0
2021-06-23 00:00:00+03:00,8.037377296054284,8.054460317068852,7.8494681377104065,7.926340103149414,23498337,0.0,0.0
2021-06-24 00:00:00+03:00,7.951964781844568,7.994670706044832,7.9177995537463834,7.943423271179199,21051199,0.0,0.0
2021-06-25 00:00:00+03:00,7.977588603000487,7.986130113776911,7.849468385044031,7.883633613586426,28169808,0.0,0.0
2021-06-28 00:00:00+03:00,7.900716082856234,7.900716082856234,7.704266236110707,7.755513668060303,16198103,0.0,0.0
2021-06-29 00:00:00+03:00,7.738431783580224,7.798220728191726,7.559064135182439,7.721348762512207,22155897,0.0,0.0
2021-06-30 00:00:00+03:00,7.772597428693743,7.858010094932325,7.576146748674691,7.5932297706604,25805954,0.0,0.0
2021-07-01 00:00:00+03:00,7.6359357034544555,7.68718395489495,7.541981526137424,7.610311985015869,18293142,0.0,0.0
2021-07-02 00:00:00+03:00,7.678642004487389,7.875092673443606,7.6701004939755375,7.806762218475342,30081398,0.0,0.0
2021-07-05 00:00:00+03:00,7.806762266399947,8.020295143127441,7.789679245271373,8.020295143127441,18398579,0.0,0.0
2021-07-06 00:00:00+03:00,8.020294199961901,8.071541628194499,7.917798528933519,7.93488073348999,14607725,0.0,0.0
2021-07-07 00:00:00+03:00,7.951964951750071,7.969047158882505,7.823844732721933,7.87509298324585,17999180,0.0,0.0
2021-07-08 00:00:00+03:00,7.875092607333682,7.892174813650708,7.772596925741717,7.815302848815918,13626253,0.0,0.0
2021-07-09 00:00:00+03:00,7.823844194772727,7.858009421251782,7.712807005074987,7.764055252075195,15312121,0.0,0.0
2021-07-12 00:00:00+03:00,7.781137727759178,7.815302955422538,7.635935306549072,7.635935306549072,12376065,0.0,0.0
2021-07-13 00:00:00+03:00,7.644476653297233,7.67010036985486,7.57614619943472,7.58468770980835,10127178,0.0,0.0
2021-07-14 00:00:00+03:00,7.618853727338349,7.73843244128791,7.618853727338349,7.670101165771484,7436232,0.0,0.0
2021-07-16 00:00:00+03:00,7.712807022669051,7.746972249226041,7.64447656955507,7.6786417961120605,8587964,0.0,0.0
2021-07-19 00:00:00+03:00,7.6615604690748595,7.670101165771484,7.576146985601838,7.670101165771484,4403872,0.0,0.0
2021-07-26 00:00:00+03:00,7.678642170231735,7.781137854896513,7.644476942010143,7.738431930541992,22827178,0.0,0.0
2021-07-27 00:00:00+03:00,7.746971595989698,7.943422243049818,7.704265677316928,7.93488073348999,17634418,0.0,0.0
2021-07-28 00:00:00+03:00,7.917799399292694,8.003212060590352,7.85800964036473,7.909257888793945,13253598,0.0,0.0
2021-07-29 00:00:00+03:00,7.986130619914909,8.080084800720215,7.977589108597148,8.080084800720215,13932481,0.0,0.0
2021-07-30 00:00:00+03:00,8.071542345009485,8.097166061401367,7.943422948486818,8.097166061401367,29099311,0.0,0.0
2021-08-02 00:00:00+03:00,8.114250031427902,8.13987375081783,8.037378058694765,8.080084800720215,11751029,0.0,0.0
2021-08-03 00:00:00+03:00,8.080084404121193,8.122791144050444,7.977588717028976,8.105708122253418,15741370,0.0,0.0
2021-08-04 00:00:00+03:00,8.131331855468884,8.19966230681205,8.097165815234069,8.139872550964355,19512102,0.0,0.0
2021-08-05 00:00:00+03:00,8.088626516995811,8.250911163328627,8.080085005461617,8.242369651794434,14802293,0.0,0.0
