Date,Dividends
2021-01-04 00:00:00-05:00,0.36
2021-04-05 00:00:00-04:00,0.37
2021-07-02 00:00:00-04:00,0.37
2021-10-04 00:00:00-04:00,0.37
2022-01-04 00:00:00-05:00,0.37
2022-04-05 00:00:00-04:00,0.38
2022-07-05 00:00:00-04:00,0.38
2022-10-04 00:00:00-04:00,0.38
2023-01-04 00:00:00-05:00,0.38
2023-04-04 00:00:00-04:00,0.39
2023-07-05 00:00:00-04:00,0.39
2023-10-03 00:00:00-04:00,0.39
