Date,Close,High,Low,Open,Volume,Adj Close
,MGROS.IS,MGROS.IS,MGROS.IS,MGROS.IS,MGROS.IS,
2021-01-04,42.967063903808594,43.25633872410967,41.46282968858254,41.655680794892895,4342275,42.967063903808594
2021-01-05,42.40779495239258,43.44918869218994,41.848530804905295,43.19848115705555,3655192,42.40779495239258
2021-01-06,42.56207275390625,43.1599078243891,42.36922166326799,42.79349479833788,2361545,42.56207275390625
2021-01-07,42.25351333618164,42.94777580521219,42.17637510536085,42.63921552527165,2328174,42.25351333618164
2021-01-08,42.947776794433594,43.6227538017236,42.639216507385946,42.98634774989674,3953160,42.947776794433594
2021-01-11,42.581363677978516,43.37204994024732,42.02209948974576,42.909209470504294,2260731,42.581363677978516
2021-01-12,42.63922119140625,42.92849603249985,42.330660870462516,42.716359432477596,1067233,42.63922119140625
2021-01-13,43.179195404052734,43.1984808818886,42.15709082705352,42.716354970978394,2180632,43.179195404052734
2021-01-14,42.71635437011719,44.45200688931395,42.58135970549381,43.44918780425656,4981508,42.71635437011719
2021-01-15,41.94495391845703,42.697069156481405,41.655679109857566,42.58135996870737,2071293,41.94495391845703
2021-01-18,42.42707824707031,42.58135838447197,41.28926085435987,41.8870959270002,1929338,42.42707824707031
2021-01-19,44.876277923583984,45.801958733074635,42.484933993235515,42.90920344466993,9289454,44.876277923583984
2021-01-20,49.51432800292969,49.51432800292969,45.165554043421224,45.31983418286805,17001768,49.51432800292969
2021-01-21,47.8076057434082,50.382156269475495,47.63404012610831,49.65896742350216,11677243,47.8076057434082
2021-01-22,45.975528717041016,48.116169011106265,45.43554635432009,47.826890512091786,9210544,45.975528717041016
2021-01-25,44.085594177246094,45.93695589722019,43.777033890583745,45.93695589722019,13720789,44.085594177246094
2021-01-26,44.35558319091797,45.126983902050796,44.124161138413754,44.29772675820973,11743477,44.35558319091797
2021-01-27,42.06066131591797,45.011273066028714,41.90638117934327,44.58700361003045,10405961,42.06066131591797
2021-01-28,43.60346984863281,43.60346984863281,40.922847203473594,41.848531775312814,5416563,43.60346984863281
2021-01-29,42.56207275390625,43.39132986882073,42.48493452464811,43.00562768754422,4013648,42.56207275390625
2021-02-01,42.581363677978516,43.42990637833861,42.48493995948879,42.98635138795934,3948278,42.581363677978516
2021-02-02,42.71635437011719,43.3913313715628,42.6006451830584,43.2949076620686,3683577,42.71635437011719
2021-02-03,43.81560134887695,43.85417230445145,42.56207471933589,42.909205962848844,4121521,43.81560134887695
2021-02-04,44.97270584106445,45.30055161825899,43.48775710445806,43.87345931703832,5898605,44.97270584106445
2021-02-05,44.471290588378906,45.666964401264686,44.471290588378906,45.31983317564208,3586098,44.471290588378906
2021-02-08,43.526329040527344,45.01127781053836,43.29491065043646,44.741288462655994,3799523,43.526329040527344
2021-02-09,42.88991928100586,43.60346722578747,42.85134832651416,43.52632531680408,3221889,42.88991928100586
2021-02-10,44.35558319091797,44.54843428828336,43.159909329915536,43.21776576262377,7371013,44.35558319091797
2021-02-11,42.46564865112305,44.14344466384951,42.46564865112305,43.89274082319137,5370535,42.46564865112305
2021-02-12,41.9063835144043,42.58136052890214,41.462828556827844,42.42708038373082,4112923,41.9063835144043
2021-02-15,42.0220947265625,42.754924467674144,41.26997582994443,42.23422761886056,5092911,42.0220947265625
2021-02-16,42.311370849609375,43.6034684342623,41.61710836283205,42.234228938487995,6210851,42.311370849609375
2021-02-17,42.87063980102539,43.54561688573929,42.041382555090806,42.46565575719456,5213154,42.87063980102539
2021-02-18,42.1570930480957,43.391334267986494,42.00281289560936,43.00563204760613,3172505,42.1570930480957
2021-02-19,42.50422286987305,42.581361104336736,41.75210393346118,42.157091618964316,3366021,42.50422286987305
2021-02-22,42.23422622680664,43.50703825195733,42.02209334150055,42.61992840099168,3919003,42.23422622680664
2021-02-23,41.077125549316406,42.48493598452104,40.99998731740764,42.36922311916477,2822134,41.077125549316406
2021-02-24,39.97787857055664,41.13498146116755,39.881454862309354,40.49857542308085,2537138,39.97787857055664
2021-02-25,39.746463775634766,40.730001137231746,39.03291576408554,40.34429891288151,2501192,39.746463775634766
2021-02-26,37.66367721557617,39.32218783600155,37.43225516152702,38.57007259741712,4456576,37.66367721557617
2021-03-01,39.05220031738281,39.05220031738281,37.99152474305708,38.2229431295181,5075441,39.05220031738281
2021-03-02,38.261512756347656,38.93648977032635,37.123695307210994,37.31654640810902,8730228,38.261512756347656
