Date,Dividends
2021-02-04 00:00:00-05:00,0.7
2021-04-29 00:00:00-04:00,0.79
2021-07-29 00:00:00-04:00,0.79
2021-10-28 00:00:00-04:00,0.79
2022-02-03 00:00:00-05:00,0.79
2022-04-28 00:00:00-04:00,0.9
2022-07-28 00:00:00-04:00,0.9
2022-10-27 00:00:00-04:00,0.9
2023-02-02 00:00:00-05:00,0.9
2023-05-04 00:00:00-04:00,1.02
2023-08-24 00:00:00-04:00,1.02
2023-11-02 00:00:00-04:00,1.02
2023-12-27 00:00:00-05:00,15.0
