Date,Close,High,Low,Open,Volume
2020-11-30,87.3026123046875,88.59343800936252,86.97617007706756,88.36005672195728,32418000.0
2020-12-01,89.34086608886719,90.65259560668585,87.73205682491009,87.91269649674737,37350000.0
2020-12-02,90.81431579589844,91.20097123321783,88.83378679699169,89.34086108236198,29424000.0
2020-12-03,90.6585693359375,91.75283265847874,90.41771644555975,90.5938761888373,24728000.0
2020-12-04,90.75411224365234,91.03974159674597,90.24802504868616,90.57795250226489,20544000.0
2020-12-07,90.4192123413086,91.02929453535916,89.72303966576968,90.3455593451508,22288000.0
2020-12-08,90.13556671142578,90.36646506277663,89.13784194345742,89.99573991211881,19936000.0
2020-12-09,88.47003173828125,90.98352007834363,87.680805678261,90.08729974843936,31728000.0
2020-12-10,87.96194458007812,88.32719504513048,86.26406105431275,87.71064363437053,28688000.0
2020-12-11,88.31775665283203,88.44266302397321,87.22000808817418,87.58127983483229,18628000.0
2020-12-14,87.19612121582031,89.06418903296934,87.040364108191,88.11473355341082,33050000.0
2020-12-15,87.63502502441406,87.78032644405529,86.6691456825734,87.5743106561317,21352000.0
2020-12-16,87.44144439697266,88.03460918058066,87.03688443498345,88.03460918058066,24676000.0
2020-12-17,86.61141204833984,87.91518395961303,86.14564417431515,87.77684541122197,34880000.0
2020-12-18,85.90030670166016,87.00204155356143,85.34197906294155,86.89306549896011,85256000.0
2020-12-21,86.3153305053711,86.43675164906524,84.29698019019894,85.04988087959532,33974000.0
2020-12-22,85.60173797607422,86.21828943782286,84.88317332587998,86.05506833630993,20370000.0
2020-12-23,86.00033569335938,86.7905564056755,85.65050674333652,85.78636235138065,22974000.0
2020-12-24,86.29542541503906,86.70596113529743,85.80725791931836,86.03864981343406,9312000.0
2020-12-25,,,,,
2020-12-28,88.27595520019531,88.92485327877053,86.67660697371885,86.83036709367283,27650000.0
2020-12-29,87.46981048583984,88.99800382149073,87.33794125305134,88.93630235401565,19726000.0
2020-12-30,86.39942932128906,87.96743327328805,85.9888935947524,87.83008941804188,21026000.0
2020-12-31,87.21503448486328,87.45687447969729,86.39146489743216,86.45018987451368,21070000.0
2021-01-04,85.89584350585938,87.705186375187,84.9508603421397,87.58128228878026,37324000.0
2021-01-05,86.58853149414062,86.92591538334669,85.4365378377414,85.84408949685165,20360000.0
2021-01-06,85.73410034179688,86.7835871141567,84.40147477035065,84.6084852313309,46588000.0
2021-01-07,88.29486083984375,88.46802888665995,85.92717542695797,85.92717542695797,41936000.0
2021-01-08,89.46378326416016,89.53991920335396,87.64198775015869,88.43520016542561,35484000.0
2021-01-11,87.39665985107422,88.79447981255163,87.19015051877497,88.42822700365895,34796000.0
2021-01-12,86.45814514160156,87.97439454842011,85.4106552853316,86.85275814625061,29528000.0
2021-01-13,86.94681549072266,87.40164172592644,85.95505131902136,85.95505131902136,23432000.0
2021-01-14,86.13419342041016,87.95698355407666,85.89284698308188,87.02742201402309,29212000.0
2021-01-15,85.96998596191406,86.96522784661244,85.17827693487668,86.03965259011923,31444000.0
2021-01-18,,,,,
2021-01-19,88.79895782470703,89.76284772453106,86.22924282649801,86.73532241988458,41660000.0
2021-01-20,93.55621337890625,94.53403661408476,90.54262136383335,90.88398401260814,64152000.0
2021-01-21,93.75923919677734,96.14433582290614,93.52336737446421,94.23198512960039,58634000.0
2021-01-22,94.17774200439453,94.76642687711758,93.37856141985232,94.12300340016309,32744000.0
2021-01-25,94.2633285522461,95.63378300769853,92.51568723527677,95.18194086238829,50586000.0
2021-01-26,94.9435806274414,95.33172432985599,93.36015508295559,93.85080553412007,31462000.0
2021-01-27,90.5142593383789,93.576120836045,89.4364122301707,93.29944372261227,82512000.0
2021-01-28,92.21910858154297,93.95032603866761,91.11438957910407,91.11438957910407,55278000.0
2021-01-29,90.93324279785156,91.9374443781488,89.64938764556791,91.26465847682226,44530000.0
2021-02-01,94.20311737060547,95.32126848819406,91.79064781065239,91.79064781065239,40252000.0
2021-02-02,95.49942016601562,97.00472029972896,94.864948984388,95.20134574308125,66332000.0
2021-02-03,102.45416259765625,104.82980558653188,100.19844489817106,102.78906349760909,97882000.0
2021-02-04,102.19293212890625,102.97269721505859,101.27083451563523,102.540764123293,48596000.0
2021-02-05,103.94454956054688,104.29835730952522,102.01228969427049,102.48801214016696,29866000.0
2021-02-08,103.73006439208984,105.24681488180683,102.67660640780495,104.50038357058834,28828000.0
2021-02-09,103.27574157714844,104.4262393016287,103.00752319120647,103.24637908993188,21892000.0
2021-02-10,103.82759857177734,104.44465119466045,102.12374668828687,103.66139338058449,25102000.0
2021-02-11,103.94056701660156,104.20181495570792,102.9507998216224,104.05253475798568,20480000.0
2021-02-12,104.25306701660156,104.4754990480609,103.18516699146085,103.49369709094493,18990000.0
2021-02-15,,,,,
2021-02-16,105.03285217285156,106.74665875822036,104.0898583949124,104.0898583949124,31004000.0
2021-02-17,105.42695617675781,105.6170492387835,103.92066133491758,104.20081606295832,20294000.0
2021-02-18,104.78950500488281,105.59466134200437,104.16847356656038,104.7492008701628,22546000.0
2021-02-19,103.94355010986328,105.42497002735199,103.67583285853799,104.88803968550147,37938000.0
2021-02-22,102.2242660522461,103.52156862841372,101.9127594460567,102.19142592861978,29466000.0
2021-02-23,102.515869140625,103.13192706841954,99.03799761049386,100.22034834099647,34658000.0
2021-02-24,103.69474029541016,103.91916932842446,100.89413445514002,101.01903323255493,22608000.0
2021-02-25,100.31787872314453,103.6544275286867,99.84712981083716,102.30736748486517,41548000.0
2021-02-26,100.61446380615234,102.33672899960698,99.57443795504803,101.01455143205975,40042000.0
2021-03-01,102.9906005859375,103.31753633672605,101.2369836430742,101.912753621212,26060000.0
2021-03-02,102.73283386230469,104.23863512234783,102.34419663463926,102.75074596632483,25564000.0
2021-03-03,100.09196472167969,103.30559666179923,99.22560051221559,102.10932019598754,33892000.0
2021-03-04,101.21261596679688,103.23593980274953,99.79439328636663,100.26414756335588,49216000.0
2021-03-05,104.35458374023438,104.80890881591917,100.90656818815047,102.56713188273565,53100000.0
2021-03-08,99.89739990234375,105.18412104446631,99.78244807245036,103.70718858970949,36868000.0
2021-03-09,101.53257751464844,102.70497377307522,101.29571099468689,101.99984883286976,33920000.0
2021-03-10,101.3250732421875,102.57957360663178,100.4860820835291,102.57957360663178,27100000.0
2021-03-11,104.52725982666016,105.06120607468662,102.3332510030716,102.42133087333761,27702000.0
2021-03-12,102.01228332519531,103.3862154039543,101.13746797988055,103.3265033264315,33818000.0
2021-03-15,102.23323822021484,102.26060372768563,100.90708173400584,101.76248922835384,26168000.0
2021-03-16,103.69872283935547,105.18112981321325,102.47457211575943,102.80797719904601,31900000.0
2021-03-17,103.61561584472656,104.45062059070729,101.71968149019554,102.93138712872644,26382000.0
2021-03-18,100.58610534667969,102.94532472087755,100.47861753034802,101.92171511759707,31700000.0
2021-03-19,100.86576080322266,101.3673604601499,99.66997789719977,101.00360579522776,46072000.0
2021-03-22,101.05137634277344,101.92967690737808,100.22084392102161,100.8991044723601,33536000.0
2021-03-23,101.58084869384766,102.71442908460335,100.91752371540939,101.51217676416674,28510000.0
2021-03-24,101.14293670654297,102.88808737106272,100.96727052737164,102.0998561026989,25218000.0
2021-03-25,101.13946533203125,101.79532632060398,99.32961368422106,100.96977489287427,35616000.0
2021-03-26,100.75480651855469,101.48431291240783,99.7157676953971,101.1061237377147,27978000.0
2021-03-29,101.80278778076172,101.97297935978399,99.79538668638868,100.62691385736701,26492000.0
2021-03-30,101.83662414550781,102.64276755981645,101.32308053971381,102.16057583177923,27312000.0
2021-03-31,102.63529968261719,103.816655704226,101.86299111632219,102.23123329560889,42570000.0
2021-04-01,105.98229217529297,106.27937188450623,104.07392046113148,104.11472573543978,39880000.0
2021-04-02,,,,,
2021-04-05,110.42008209228516,110.91919881705677,106.75012806081834,106.8466666341186,48510000.0
2021-04-06,109.93738555908203,110.86993113753334,109.56566574641188,110.0199908055745,35240000.0
2021-04-07,111.4188232421875,111.69102044331642,110.12849096775533,110.12849096775533,24134000.0
2021-04-08,111.9861068725586,113.04902597144466,111.61686995474146,112.66137580353075,28664000.0
2021-04-09,112.9932861328125,113.15750194180373,111.33073299675657,111.7377910863765,26146000.0
2021-04-12,111.69698333740234,112.30755906868903,110.86097629130978,112.1697216656889,25024000.0
2021-04-13,112.18515014648438,112.6350029225419,111.61885729411927,112.01397146501857,25682000.0
2021-04-14,111.56212615966797,112.83205568913267,111.26903279031623,112.83205568913267,21002000.0
2021-04-15,113.71881103515625,114.25375956725094,112.02292426332264,112.5593610414897,29174000.0
2021-04-16,113.59441375732422,114.16618123351545,113.00572887051489,113.91737077070839,26282000.0
2021-04-19,113.94324493408203,114.656335032915,112.96890689363877,112.96890689363877,30290000.0
2021-04-20,113.4083023071289,114.40304297259718,112.3190124548569,114.32790173001689,22288000.0
2021-04-21,113.3754653930664,113.45756950372018,111.70693643834593,113.0619617843849,23204000.0
2021-04-22,112.09009552001953,113.89944579072058,111.48299745194407,113.22864927487409,24146000.0
2021-04-23,114.44933319091797,114.75736219886252,112.52453724073946,112.81066776817248,29066000.0
2021-04-26,114.94694519042969,115.67347506131698,114.31944443209228,114.67773209539389,32038000.0
2021-04-27,114.00395202636719,115.37091360814864,113.76409384172325,115.33010833149295,44386000.0
2021-04-28,117.39076232910156,120.99054864114056,117.10114660558713,119.05579837072018,81106000.0
2021-04-29,119.06873321533203,119.6360207102655,118.1277289193166,118.89307462546185,41234000.0
2021-04-30,117.11508178710938,118.52583278569314,116.76973276121194,117.83762526818644,44856000.0
2021-05-03,116.5965576171875,118.51090528759072,116.21936316034822,117.68286337787097,28242000.0
2021-05-04,114.79268646240234,115.69636320160089,112.29711784271197,115.12708626405683,44818000.0
2021-05-05,115.18779754638672,116.19448215391392,114.86484054405638,115.87750091536309,26636000.0
2021-05-06,116.3114242553711,116.3114242553711,114.10646611417098,114.76780169468033,25190000.0
2021-05-07,117.03694915771484,117.9983561400744,116.74982396318221,117.63211092314187,28898000.0
2021-05-10,114.04227447509766,115.99543808100397,113.6834856654911,115.85311315407462,30914000.0
2021-05-11,112.96292877197266,113.47149891287674,111.1645276228982,111.61985500008853,34186000.0
2021-05-12,109.4890365600586,111.86418624163223,109.15911669437793,110.7798698646749,46376000.0
2021-05-13,110.92169189453125,111.43921428648419,109.8109971320314,110.77638288716878,33204000.0
2021-05-14,113.376953125,113.69244612252074,111.96470623927483,112.38967644589917,31996000.0
2021-05-17,113.90143585205078,113.94423051813176,112.23888281684411,112.63996511842838,21598000.0
2021-05-18,112.58523559570312,114.83498539001295,112.5713022709001,114.56975107464842,22204000.0
2021-05-19,113.03458404541016,113.20825325301088,110.74254838311828,110.89133502717809,23684000.0
2021-05-20,114.79866027832031,115.04995367632121,113.63273332390318,114.0049543138836,32352000.0
2021-05-21,114.16069793701172,115.39281381561896,113.92034619778136,115.31916082166767,40632000.0
2021-05-24,117.49028778076172,117.71470921979483,115.04796201657045,115.19376457687339,31832000.0
2021-05-25,117.58135223388672,118.63282089487157,117.18972330541762,118.03567732658347,22440000.0
2021-05-26,118.44921112060547,118.88114420700485,117.76000126939165,117.76298535487912,21572000.0
2021-05-27,117.5718994140625,118.88412246880004,117.25242764141713,118.88412246880004,35224000.0
2021-05-28,117.28177642822266,118.23820230611524,117.08273111254248,118.15609820149749,21482000.0
2021-05-31,,,,,
2021-06-01,118.49248504638672,118.71790875952479,117.15388368433689,118.1570905828654,23354000.0
2021-06-02,117.96551513671875,119.11252766020083,117.05834561985145,118.88909332605556,21158000.0
2021-06-03,116.82048034667969,117.29023457883467,115.92177715899341,116.7284216987851,18696000.0
2021-06-04,119.10903930664062,119.38074292143739,117.55845396785828,117.89982420271934,24458000.0
2021-06-07,119.54347229003906,119.6534506447416,118.48354488660895,118.90353403016783,24120000.0
2021-06-08,119.35138702392578,120.40037275616211,119.16925910663717,120.02666352139211,24240000.0
2021-06-09,119.82412719726562,120.06994596281687,119.27475179338707,119.9977964011233,17942000.0
2021-06-10,121.17715454101562,121.22045035217171,119.61711580354225,119.77336645278285,25904000.0
2021-06-11,120.93183135986328,121.50508704379196,120.37250140708053,121.41949770819923,21958000.0
2021-06-14,121.86288452148438,121.86337807249288,120.32473660004977,121.0343414607894,22098000.0
2021-06-15,120.84175872802734,122.19130175131006,120.47998585892422,121.86735007353872,21562000.0
2021-06-16,120.19783782958984,121.30604205013579,118.9015375278692,120.99353315247284,26472000.0
2021-06-17,121.16422271728516,121.93951542973383,119.92663975252745,120.12320213876866,25842000.0
2021-06-18,119.53948211669922,121.02437959098219,119.44393824032993,120.78950247680184,46116000.0
2021-06-21,121.23289489746094,121.41950273978642,119.32800058512855,119.9271411452903,27414000.0
2021-06-22,121.74842071533203,121.81759378430363,120.48795224163028,121.17068511721547,22390000.0
2021-06-23,121.5458984375,122.50978839268653,121.25479445301924,121.51255716784965,19148000.0
2021-06-24,121.91712188720703,122.46997494722375,121.71807656217918,122.11616721223488,21362000.0
2021-06-25,121.92558288574219,122.04949456348052,120.98657549930995,121.41950326559025,34594000.0
2021-06-28,121.95294952392578,122.20076527318163,120.82782790498153,122.09476570644414,28526000.0
2021-06-29,121.69070434570312,122.43564746347714,121.1119740224828,122.08681320150404,23108000.0
2021-06-30,121.50857543945312,121.67528178366047,120.7770721013412,121.41402625256768,24474000.0
2021-07-01,121.86188507080078,122.00370125273878,120.95322732724782,121.14580333015576,18110000.0
2021-07-02,124.66149139404297,124.80729394384096,122.47395200301078,122.56402125859373,25982000.0
2021-07-05,,,,,
2021-07-06,125.58956146240234,125.82642797114575,123.9897045454052,125.0506341559567,26404000.0
2021-07-07,125.87220764160156,126.67835105188155,125.55273588133367,126.55693750796647,24060000.0
2021-07-08,124.44900512695312,124.99787935955246,123.43187251721065,123.43585129730475,23790000.0
2021-07-09,124.92125701904297,125.1362250527908,123.95885535984911,124.43010544209602,18632000.0
2021-07-12,126.37133026123047,126.46488475430863,125.01332084819249,125.57762429893366,17668000.0
2021-07-13,126.73558044433594,127.44816936734279,126.07175435939051,126.43402078790348,19240000.0
2021-07-14,127.62682342529297,128.71114739493328,127.30585581569756,127.34915162866419,23742000.0
2021-07-15,126.40068054199219,128.0876150688026,125.92794221134592,128.03686284017635,24218000.0
2021-07-16,126.36585235595703,127.20334766110668,125.5532396143855,127.05555571192009,20424000.0
2021-07-19,123.9852294921875,125.60448672400716,122.91732944651262,125.489534904897,27968000.0
2021-07-20,125.60897064208984,126.43850077838984,123.75881501817668,124.9302089444466,26312000.0
2021-07-21,126.94210052490234,126.9888739739733,125.4238541100995,125.5333313160581,20746000.0
2021-07-22,127.81044006347656,127.87165557477799,126.89233647652684,127.23569611694488,14302000.0
2021-07-23,132.38209533691406,132.7642708837393,129.18289754735918,129.80988959225203,41506000.0
2021-07-26,133.39723205566406,133.5982667591998,131.67197525217534,132.6940965511764,30572000.0
2021-07-27,131.27239990234375,133.75951753824316,129.4849554207035,133.6117255746799,54710000.0
2021-07-28,135.44644165039062,137.6389624126458,134.63382884778994,135.66340668703342,95130000.0
2021-07-29,135.13143920898438,136.01073448465564,134.89805792374722,135.502164347923,31716000.0
2021-07-30,134.08544921875,134.66070190945484,133.61619609988043,134.39248350863042,25576000.0
2021-08-02,134.21282958984375,134.69253074494515,133.15737467086495,134.47407749953126,21634000.0
2021-08-03,134.98464965820312,135.08615411628443,132.68514239501812,134.4919946425515,20762000.0
2021-08-04,134.48255920410156,135.00406801076176,133.84709325917578,134.70549241168933,19676000.0
2021-08-05,135.60317993164062,135.70122193743754,134.20436531020974,135.0348977292048,17870000.0
2021-08-06,135.09262084960938,135.8231370611958,134.56664735492504,135.39468924235564,20488000.0
2021-08-09,136.26153564453125,136.5312574721782,134.69552108517198,135.29566392097962,17760000.0
2021-08-10,136.1560516357422,137.11695747144506,135.7156522799874,136.68849445684972,19414000.0
2021-08-11,135.63055419921875,137.02736417817783,135.6230825969003,136.5287562128905,15352000.0
2021-08-12,136.5411834716797,136.64668188106796,134.78110492725747,135.3284756870086,16506000.0
2021-08-13,137.07215881347656,137.2005580055058,136.3809748009373,136.59693753421325,15948000.0
2021-08-16,137.65139770507812,137.7041545137353,134.65522403759903,136.87063034656046,22384000.0
2021-08-17,136.01121520996094,137.60758669753824,135.43447437705368,137.0945367133648,21716000.0
2021-08-18,134.8045196533203,136.45214485908588,134.67762388651653,135.85051374450165,19258000.0
2021-08-19,135.03440856933594,135.70370932909012,133.61121999580743,133.79583845464464,21782000.0
2021-08-20,136.77560424804688,136.89950834428095,134.60647010296915,135.35290154531467,31194000.0
2021-08-23,139.3751678466797,140.20419691127913,136.95274343167395,137.31302050167736,28454000.0
2021-08-24,140.58935546875,141.4039576066751,139.67074315124864,139.94243918319472,19268000.0
2021-08-25,141.4029541015625,141.51293245081183,140.70331138846305,140.9511195496134,15848000.0
2021-08-26,140.7675018310547,141.73984285117388,140.68438784337567,141.07552321093658,20610000.0
2021-08-27,143.31878662109375,143.82486618585608,140.82371186007694,140.9784742560107,28780000.0
2021-08-30,143.9025115966797,145.2759501615927,143.47704025354426,143.7129120778502,24434000.0
2021-08-31,144.0089874267578,144.48073104359895,143.5944805370566,144.4563572184306,22448000.0
2021-09-01,144.5245361328125,145.55809268141408,144.19411512479778,144.31006164544272,21936000.0
2021-09-02,142.60520935058594,144.8270847688829,142.50368970947488,144.52503156593625,32342000.0
2021-09-03,143.05555725097656,143.4690770503106,141.72292401737542,142.3996963220879,19850000.0
2021-09-06,,,,,
2021-09-07,143.593994140625,143.87714056862364,142.93564262833766,143.15011712566266,20124000.0
2021-09-08,143.00729370117188,143.71291982188708,142.31958727963766,143.41435941010917,18344000.0
2021-09-09,142.85800170898438,143.6238409930003,142.49623642197608,143.15607613822618,15314000.0
2021-09-10,140.2056884765625,144.0299038130707,140.0683446245425,143.5262995648744,36840000.0
2021-09-13,141.65525817871094,142.26981270269945,140.5779046748235,141.2740697555955,22094000.0
2021-09-14,141.86624145507812,142.68085878606388,141.075527179142,142.31509952248697,19674000.0
2021-09-15,143.74229431152344,143.7631905037513,140.67495804802732,142.09217850390087,27408000.0
2021-09-16,142.9266815185547,143.6134008192354,141.72393564031694,143.2655612442223,26190000.0
2021-09-17,140.1300506591797,142.7674353957721,139.80161903772358,142.34993679970833,53384000.0
2021-09-20,138.0594482421875,138.33861588686366,135.6733644328631,137.50410463134253,46518000.0
2021-09-21,138.37144470214844,139.34528907490864,137.62003235533393,139.08452712246012,25332000.0
2021-09-22,139.6160125732422,140.21664143476931,137.89225891810773,138.64118089062606,25056000.0
2021-09-23,140.54408264160156,141.02229564251655,139.73345921270854,140.31666950445637,20952000.0
2021-09-24,141.53831481933594,141.65327424223068,139.57370839647646,139.869793451718,22984000.0
2021-09-27,140.4007568359375,141.26313470256505,139.40103511550925,140.13452783317547,21882000.0
2021-09-28,135.18368530273438,138.4346371727659,134.7159204771809,137.99524013807448,45772000.0
2021-09-29,133.7142333984375,136.49842322992845,133.22806283131058,136.32823164044288,30848000.0
2021-09-30,133.03993225097656,134.89755184426153,132.92050809949572,133.622656505888,37996000.0
2021-10-01,135.89329528808594,136.25905453272804,133.43504691909288,133.80776143606408,35360000.0
2021-10-04,133.02352905273438,135.31357546219573,130.4264483437035,135.31357546219573,51202000.0
2021-10-05,135.37576293945312,136.57155342877454,133.40319914581136,133.40319914581136,32404000.0
2021-10-06,136.91046142578125,137.0945787569353,133.90980755081742,134.1088529037897,24364000.0
2021-10-07,138.56256103515625,139.37567501225084,137.99128707608887,138.23113770370094,25110000.0
2021-10-08,139.12039184570312,139.66328280927024,138.55508607158956,138.91287261391636,26526000.0
2021-10-11,138.25302124023438,140.04247013215831,138.19827504426897,138.62922859464507,17954000.0
2021-10-12,135.79974365234375,138.84319152031614,135.1140115321381,138.81631197535404,36332000.0
2021-10-13,136.92733764648438,137.34334792793805,135.86939224758427,136.74868739639234,19654000.0
2021-10-14,140.47938537597656,140.66499093729985,138.16444879019394,138.81036282552063,31894000.0
2021-10-15,140.69534301757812,141.04368373195877,140.08526840258062,140.9406758382608,30274000.0
2021-10-18,142.09861755371094,142.1165372496245,140.3982510180727,140.40522147605944,20396000.0
2021-10-19,142.55545043945312,142.97893238940557,141.92148796786472,142.7052317803547,20164000.0
2021-10-20,141.09442138671875,142.8629739512192,140.70378718712195,142.65595589699134,23288000.0
2021-10-21,141.2108917236328,141.47961128480844,139.83148489117926,141.0944440494257,26292000.0
