Date,Dividends
2021-02-26 00:00:00-05:00,1.29
2021-05-28 00:00:00-04:00,1.29
2021-08-31 00:00:00-04:00,1.29
2021-11-30 00:00:00-05:00,1.38
2022-02-28 00:00:00-05:00,1.38
2022-06-03 00:00:00-04:00,1.38
2022-08-31 00:00:00-04:00,1.38
2022-11-30 00:00:00-05:00,1.52
2023-02-28 00:00:00-05:00,1.52
2023-06-02 00:00:00-04:00,1.52
2023-08-31 00:00:00-04:00,1.52
2023-11-30 00:00:00-05:00,1.67
