Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-04 00:00:00-05:00,124.94763900890662,125.12656744823492,121.98633033622369,123.30147552490234,8330900,0.0,0.0
2021-01-05 00:00:00-05:00,123.45351684203317,124.28553990089314,121.91470829637433,124.08871459960938,6856400,0.0,0.0
2021-01-06 00:00:00-05:00,124.15137238962517,126.18223095185023,123.99928256236794,125.39494323730469,10578000,0.0,0.0
2021-01-07 00:00:00-05:00,125.02810777891604,125.36808124184839,123.49824084708021,124.2229232788086,7355400,0.0,0.0
2021-01-08 00:00:00-05:00,123.88296016987944,124.41080368965224,122.5678153654551,124.16924285888672,7448500,0.0,0.0
2021-01-11 00:00:00-05:00,124.13346983132203,124.75078440605242,123.10462130767917,123.32828521728516,7239900,0.0,0.0
2021-01-12 00:00:00-05:00,123.32823764608764,123.6860943028771,121.88784207777204,122.61251068115234,6333500,0.0,0.0
2021-01-13 00:00:00-05:00,122.65727290657297,123.52508982233343,122.65727290657297,122.80040740966797,6078800,0.0,0.0
2021-01-14 00:00:00-05:00,122.95248834750797,123.14931363286436,121.02898464676672,121.49420928955078,6172800,0.0,0.0
2021-01-15 00:00:00-05:00,121.00216952064216,121.85208960770532,120.47432599462368,120.58168029785156,7757600,0.0,0.0
2021-01-19 00:00:00-05:00,121.40474641342001,121.9952223090155,119.49018422426805,119.5259780883789,9184900,0.0,0.0
2021-01-20 00:00:00-05:00,118.56871260971303,119.70492911149762,117.43249610792844,118.03191375732422,12506600,0.0,0.0
2021-01-21 00:00:00-05:00,117.591759922632,118.79783974912742,117.4657532223952,117.91577911376953,8761600,0.791,0.0
2021-01-22 00:00:00-05:00,117.92482421545115,118.32984489388585,116.99777169652337,117.00676727294922,7202800,0.0,0.0
2021-01-25 00:00:00-05:00,116.96174630111408,119.70690745182502,116.91674095758714,119.02287292480469,9640000,0.0,0.0
2021-01-26 00:00:00-05:00,119.03186253996418,120.12992694526719,118.29381339744494,119.78790283203125,5996700,0.0,0.0
2021-01-27 00:00:00-05:00,119.15787110104,119.79691399613706,114.93662547105968,115.54866790771484,10826700,0.0,0.0
2021-01-28 00:00:00-05:00,115.06263764725938,118.4918333690953,114.70262236181888,117.33077239990234,8242000,0.0,0.0
2021-01-29 00:00:00-05:00,117.17776706816528,117.26776402409583,115.26966130451996,115.39566802978516,8344100,0.0,0.0
2021-02-01 00:00:00-05:00,116.10669711404564,116.70073467443862,115.38665283481497,116.07969665527344,6534200,0.0,0.0
2021-02-02 00:00:00-05:00,116.64673241256189,117.6547861516458,115.82768188270514,115.91767883300781,6825600,0.0,0.0
2021-02-03 00:00:00-05:00,116.06169128417969,116.28670426213804,114.98163173672003,116.06169128417969,7309400,0.0,0.0
2021-02-04 00:00:00-05:00,116.44872117353998,116.52072697479419,115.72867689470024,116.13369750976562,6613700,0.0,0.0
2021-02-05 00:00:00-05:00,116.2147013603821,117.09676214424945,116.13369998238487,116.61973571777344,5063700,0.0,0.0
2021-02-08 00:00:00-05:00,116.94373910333104,117.09676001503574,115.30565175423959,116.25970458984375,7011200,0.0,0.0
2021-02-09 00:00:00-05:00,116.52071814456521,116.9527391856485,115.41364448459369,115.8096694946289,5917800,0.0,0.0
2021-02-10 00:00:00-05:00,115.88168186377146,116.25070643802808,115.17064004035221,115.40465545654297,8594100,0.0,0.0
2021-02-11 00:00:00-05:00,115.69265767584282,116.40370632157585,115.39565265377341,115.50365447998047,6139200,0.0,0.0
2021-02-12 00:00:00-05:00,115.20664891974603,115.32366006734003,113.92857680633693,114.86463165283203,8407300,0.0,0.0
2021-02-16 00:00:00-05:00,115.17964889883376,115.35965654171598,114.2975949682675,115.1346435546875,8246000,0.0,0.0
2021-02-17 00:00:00-05:00,114.47761191878242,116.54773419032213,114.40560611335373,115.62068176269531,8845200,0.0,0.0
2021-02-18 00:00:00-05:00,115.03563456284847,116.87174818432896,114.83762204026328,116.58372497558594,6936400,0.0,0.0
2021-02-19 00:00:00-05:00,116.42172301887568,116.50272439675139,114.32459350023699,114.41460418701172,8277900,0.0,0.0
2021-02-22 00:00:00-05:00,114.11756840335104,114.52258896610456,113.74854386972427,113.92855834960938,6975500,0.0,0.0
2021-02-23 00:00:00-05:00,115.00862783768594,116.94373388132546,114.47760052591346,114.77461242675781,10145300,0.0,0.0
2021-02-24 00:00:00-05:00,114.62162160366879,115.4226742066029,114.22560339044334,114.90064239501953,7263000,0.0,0.0
2021-02-25 00:00:00-05:00,114.74760191582325,116.09768648098564,113.66754250391367,113.92855834960938,7790800,0.0,0.0
2021-02-26 00:00:00-05:00,113.89256879931557,114.24358849266042,109.6443227121305,111.18341064453125,17718800,0.0,0.0
2021-03-01 00:00:00-05:00,111.75045025068096,112.94751409155192,111.60643864666119,111.8674545288086,7740200,0.0,0.0
2021-03-02 00:00:00-05:00,111.48941800195401,112.3804673537543,111.09339301588712,111.51641845703125,10206500,0.0,0.0
2021-03-03 00:00:00-05:00,111.39942821083288,111.78645082880391,110.51738113433709,110.85040283203125,7537000,0.0,0.0
2021-03-04 00:00:00-05:00,110.79638411747659,112.29946909631877,109.39230539394505,109.94133758544922,10228100,0.0,0.0
2021-03-05 00:00:00-05:00,110.49038137274678,113.70356661971333,110.30137128373129,113.3885498046875,10490900,0.0,0.0
2021-03-08 00:00:00-05:00,113.19053305947,116.01668871395603,112.7945080114083,114.58560943603516,9224700,0.0,0.0
2021-03-09 00:00:00-05:00,114.89162751429514,116.03469041688359,113.46054140875724,113.56855010986328,8859700,0.0,0.0
2021-03-10 00:00:00-05:00,113.54155273236593,115.58466759906013,112.92951714319234,114.61260986328125,9070900,0.0,0.0
2021-03-11 00:00:00-05:00,114.42359158043278,115.07163002450609,114.05457388507766,114.2255859375,6941500,0.0,0.0
2021-03-12 00:00:00-05:00,114.89162572529737,115.9446916608433,114.89162572529737,115.33264923095703,6521900,0.0,0.0
