Date,Close,High,Low,Open,Volume,Adj Close
,TKFEN.IS,TKFEN.IS,TKFEN.IS,TKFEN.IS,TKFEN.IS,
2021-01-04,14.67190170288086,14.768197533447367,14.584360190521805,14.584360190521805,10846695,14.67190170288086
2021-01-05,16.126094818115234,16.126094818115234,14.629495176875723,14.67377263312004,95866847,16.126094818115234
2021-01-06,15.771870613098145,16.418332643164177,15.692169838008862,16.320920209371337,53537453,15.771870613098145
2021-01-07,16.15266227722168,16.471465366671826,15.771870073506598,15.842715016820334,51834807,16.15266227722168
2021-01-08,16.126094818115234,16.382908793746996,15.904704158740275,16.143806476243636,21266487,16.126094818115234
2021-01-11,16.48917579650879,16.7548438918768,16.064104479212794,16.126093588860225,44646871,16.48917579650879
2021-01-12,16.480321884155273,16.78141332808535,16.37405362020717,16.595444288445357,18236221,16.480321884155273
2021-01-13,16.754844665527344,17.109069372066443,16.48917655789218,16.577731467719477,65972708,16.754844665527344
2021-01-14,16.604299545288086,16.88767932060873,16.577732057948015,16.825690205891927,20331203,16.604299545288086
2021-01-15,16.046396255493164,16.436042612504256,15.895850534669007,16.38290932547124,14744581,16.046396255493164
2021-01-18,16.15266227722168,16.232363049584215,15.67445933212314,16.06410567581034,15628885,16.15266227722168
2021-01-19,16.595443725585938,16.92310264665918,16.285496462749453,16.285496462749453,33797507,16.595443725585938
2021-01-20,16.551164627075195,16.772555265841028,16.294350675350092,16.76369943760121,18514717,16.551164627075195
2021-01-21,16.356342315673828,16.75484620276549,16.33863234552948,16.63972379598167,13220768,16.356342315673828
2021-01-22,16.551164627075195,16.604297907437566,16.010970927982072,16.250073223227538,10691094,16.551164627075195
2021-01-25,16.604299545288086,16.763701091175122,16.462609657627763,16.675144489118246,14955020,16.604299545288086
2021-01-26,16.595443725585938,16.737133613326613,16.374053064856547,16.56002209818912,18647309,16.595443725585938
2021-01-27,15.76301383972168,17.00280284949385,15.76301383972168,16.65743228176514,36281820,15.76301383972168
2021-01-28,15.9401273727417,16.072961429699212,15.373367828882087,15.621324284782329,17041954,15.9401273727417
2021-01-29,16.037540435791016,16.037540435791016,15.515058327267914,15.763014792955662,14113898,16.037540435791016
2021-02-01,15.993260383605957,16.19694106913178,15.993260383605957,16.072961154229834,9999024,15.993260383605957
2021-02-02,16.285493850708008,16.427183715722947,16.081814880883584,16.081814880883584,12485780,16.285493850708008
2021-02-03,16.285493850708008,16.44489537111892,16.108382363977544,16.320917161499956,8557394,16.285493850708008
2021-02-04,16.072961807250977,16.409476561129814,16.072961807250977,16.312064128836987,7829254,16.072961807250977
