Date,Dividends
2021-02-22 00:00:00-05:00,1.01
2021-05-24 00:00:00-04:00,1.06
2021-08-23 00:00:00-04:00,1.06
2021-11-22 00:00:00-05:00,1.06
2022-02-18 00:00:00-05:00,1.06
2022-05-23 00:00:00-04:00,1.13
2022-08-22 00:00:00-04:00,1.13
2022-11-21 00:00:00-05:00,1.13
2023-02-17 00:00:00-05:00,1.13
2023-05-22 00:00:00-04:00,1.19
2023-08-25 00:00:00-04:00,1.19
2023-11-20 00:00:00-05:00,1.19
