Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-04 00:00:00-05:00,464.1755151795099,471.4293570886895,457.3670390500658,466.916748046875,2220400,0.0,0.0
2021-01-05 00:00:00-05:00,467.0949346965864,477.8816549026702,466.1053267840936,472.7554931640625,2046700,0.0,0.0
2021-01-06 00:00:00-05:00,466.40215412009064,484.8682396904549,465.3432967035805,480.1676025390625,2112300,0.0,0.0
2021-01-07 00:00:00-05:00,484.8187960530967,500.2368734061341,482.92864139407993,495.1304931640625,2144400,0.0,0.0
2021-01-08 00:00:00-05:00,504.58130095290034,513.6065205277927,497.82226181482713,506.97613525390625,2221700,0.0,0.0
2021-01-11 00:00:00-05:00,503.7005217513409,513.2601680111894,503.67083472198146,508.01519775390625,1669600,0.0,0.0
2021-01-12 00:00:00-05:00,506.94637403509114,510.34072132003536,490.7860628007884,493.5866394042969,2039000,0.0,0.0
2021-01-13 00:00:00-05:00,494.80393378772413,499.75197312560135,494.57631310602505,496.49615478515625,1410200,0.0,0.0
2021-01-14 00:00:00-05:00,496.78316379908136,502.0478850539811,490.90489048072266,491.7460632324219,1426700,0.0,0.0
2021-01-15 00:00:00-05:00,492.16163627013714,506.19429789444916,491.8350789827458,497.9112854003906,1892600,0.0,0.0
2021-01-19 00:00:00-05:00,504.70000651997606,508.6287207155668,497.8717183542046,502.10723876953125,1758700,0.0,0.0
2021-01-20 00:00:00-05:00,504.3636004420462,514.3586469559042,504.1161984501212,510.4794006347656,1257100,0.0,0.0
2021-01-21 00:00:00-05:00,510.43974555416384,514.5961108372547,506.68915333679894,507.0354919433594,1514200,0.0,0.0
2021-01-22 00:00:00-05:00,506.39224616083305,511.73612273967365,504.7099308640249,509.252197265625,1936600,0.0,0.0
2021-01-25 00:00:00-05:00,513.1413621616808,516.5752722395159,510.26156963563034,513.438232421875,1509700,0.0,0.0
2021-01-26 00:00:00-05:00,510.8455002515741,512.7751872771302,501.9291236798769,502.55255126953125,1006300,0.0,0.0
2021-01-27 00:00:00-05:00,495.0216369053856,495.79352981564404,474.2002794126947,477.46600341796875,2504600,0.0,0.0
2021-01-28 00:00:00-05:00,486.224021432683,498.1092216143924,484.571393202184,491.3205261230469,1619700,0.0,0.0
2021-01-29 00:00:00-05:00,488.90587452964064,508.34175715284516,485.53130811044895,504.40313720703125,2586400,0.0,0.0
2021-02-01 00:00:00-05:00,511.46903877939354,521.1177170337455,506.67930935674315,510.11322021484375,2083100,0.0,0.0
2021-02-02 00:00:00-05:00,514.5861461417636,520.2664852041888,512.626742041714,513.141357421875,1502000,0.0,0.0
2021-02-03 00:00:00-05:00,513.4085374173037,514.1705547855069,494.11118445816567,495.0216369628906,1704900,0.0,0.0
2021-02-04 00:00:00-05:00,495.0216877586068,497.82226495647666,482.59221437784163,483.8786926269531,2921900,0.0,0.0
2021-02-05 00:00:00-05:00,486.4219892101965,489.23247213383735,481.99844051337993,487.4412841796875,1678600,0.0,0.0
2021-02-08 00:00:00-05:00,491.8351669774893,496.9316420439087,488.1142313016077,490.6080627441406,1418800,0.0,0.0
2021-02-09 00:00:00-05:00,490.1429209732695,494.7940601322386,483.22554099402987,484.21514892578125,1452500,0.0,0.0
