Date,Dividends
2021-03-12 00:00:00-05:00,1.25
2021-06-18 00:00:00-04:00,1.45
2021-09-10 00:00:00-04:00,1.45
2021-12-03 00:00:00-05:00,1.45
2022-03-11 00:00:00-05:00,1.45
2022-06-16 00:00:00-04:00,1.65
2022-09-09 00:00:00-04:00,1.65
2022-12-02 00:00:00-05:00,1.65
2023-03-10 00:00:00-05:00,1.65
2023-06-15 00:00:00-04:00,1.88
2023-09-08 00:00:00-04:00,1.88
2023-12-01 00:00:00-05:00,1.88
