Date,Dividends
2021-02-11 00:00:00-05:00,0.32
2021-05-13 00:00:00-04:00,0.32
2021-08-12 00:00:00-04:00,0.32
2021-11-10 00:00:00-05:00,0.375
2022-02-10 00:00:00-05:00,0.375
2022-05-12 00:00:00-04:00,0.375
2022-08-11 00:00:00-04:00,0.375
2022-11-09 00:00:00-05:00,0.45
2023-02-09 00:00:00-05:00,0.45
2023-05-11 00:00:00-04:00,0.45
2023-08-10 00:00:00-04:00,0.45
2023-11-08 00:00:00-05:00,0.52
