Date,Dividends
2021-02-26 00:00:00-05:00,0.275
2021-05-28 00:00:00-04:00,0.275
2021-08-27 00:00:00-04:00,0.275
2021-12-03 00:00:00-05:00,0.305
2022-03-04 00:00:00-05:00,0.305
2022-06-03 00:00:00-04:00,0.305
2022-09-02 00:00:00-04:00,0.305
2022-12-02 00:00:00-05:00,0.34
2023-03-03 00:00:00-05:00,0.34
2023-06-02 00:00:00-04:00,0.34
2023-09-01 00:00:00-04:00,0.34
2023-12-01 00:00:00-05:00,0.37
